name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"chicago, il",2018-04-01T00:00:00,34.4,26.6,21.7,59.43,0,0,,0,0,21,10.3,332,1022.1,78.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-01T01:00:00,33.6,24.8,19.9,56.84,0,0,,0,0,20.1,12.2,315,1022.3,78.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-01T02:00:00,32.4,23.2,18.7,56.78,0,0,,0,0,20.4,12,310,1022.5,78.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-01T03:00:00,31.3,22.8,17.3,55.73,0,0,,0,0,19.7,10.2,311,1023,78.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-01T04:00:00,30.1,22,15.6,54.34,0,0,,0,0,19.2,8.8,323,1023.3,78.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-01T05:00:00,28.2,18.5,12.9,52.1,0,0,,0,0,19,11,332,1024,44,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-01T06:00:00,27.3,18.6,11.5,50.89,0,0,,0,0,17.2,8.8,345,1024.5,24.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-01T07:00:00,26.2,16.7,10.7,51.46,0,0,,0,0,14.8,9.8,337,1025,24.2,9.9,21,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T08:00:00,27.6,17.6,10,46.95,0,0,,0,0,15.4,11.3,337,1025.7,52.9,9.9,138,0.5,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T09:00:00,29.3,21.5,10.4,44.74,0,0,,0,0,15,8.1,340,1025.6,78.4,9.9,322,1.2,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T10:00:00,29.9,23.6,11.9,46.66,0,0,,0,0,13.9,6.2,307,1025.5,78.4,9.9,331,1.2,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T11:00:00,30.3,24.1,12.5,47.06,0,0,,0,0,13.4,6.2,311,1026.2,78.4,9.9,429,1.5,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T12:00:00,32.9,27.8,14.3,45.72,0,0,,0,0,13.2,5.5,293,1026,78.4,9.9,496,1.8,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T13:00:00,34.4,27.4,14.1,42.87,0,0,,0,0,13.2,8.6,284,1025.8,85.6,9.9,524,1.9,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T14:00:00,35.3,28.6,9.9,34.27,0,0,,0,0,13.2,8.5,274,1024.9,85.6,9.9,490,1.8,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T15:00:00,35.3,27,11.5,36.89,0,0,,0,0,12.5,11.9,286,1024.2,88.1,9.9,253,0.9,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T16:00:00,34.5,28.4,7.8,32.27,0,0,,0,0,11.9,7.2,260,1023.1,88.1,9.9,242,0.9,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T17:00:00,34.7,29.4,8.4,32.79,0,0,,0,0,9.8,6.1,281,1022.2,88.1,9.9,141,0.5,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T18:00:00,33.9,27.3,8.4,33.92,0,0,,0,0,8.7,7.7,285,1022.1,88.1,9.9,82,0.3,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T19:00:00,32.9,25.6,9.5,37.04,0,0,,0,0,8.7,8.7,279,1021.9,88.1,9.9,20,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-01T20:00:00,32.9,25.6,11.1,39.77,0,0,,0,0,8.5,8.7,268,1022.2,78.4,9.9,0.7,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-01T21:00:00,30.8,23.4,12.1,45.33,0,0,,0,0,9.6,8,287,1022.2,44,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-01T22:00:00,30.3,24.1,13.1,48.3,0,0,,0,0,10.1,6.2,277,1022.3,24.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-01T23:00:00,28.8,23.1,14.1,53.7,0,0,,0,0,10.5,5.3,265,1022,18,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-02T00:00:00,27.7,21.4,15,58.59,0,0,,0,0,10.5,5.6,271,1021.5,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-02T01:00:00,25.9,20.4,16,65.5,0,0,,0,0,10.1,4.5,241,1021.6,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-02T02:00:00,25.8,18.6,16.1,66.1,0,0,,0,0,11.2,6.3,266,1021.6,24.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-02T03:00:00,25.7,19,16.1,66.42,0,0,,0,0,10.5,5.7,263,1021.6,29.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-02T04:00:00,24.9,18.8,16.1,68.81,0,0,,0,0,10.3,4.9,287,1021.4,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-02T05:00:00,24.2,24.2,16.1,70.83,0,0,,0,0,10.1,2,323,1021.1,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-02T06:00:00,24.4,24.4,15.9,69.68,0,0,,0,0,8.7,3,257,1021.5,24.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-02T07:00:00,23.5,23.5,16.2,73.18,0,0,,0,0,8.1,3,233,1021.1,24.2,9.9,20,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T08:00:00,26.8,26.8,18.4,70.39,0,0,,0,0,6.3,0,0,1021.5,24.2,9.9,139,0.5,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T09:00:00,29.9,29.9,17.8,60.08,0,0,,0,0,6.5,0,0,1021.4,24.2,9.9,366,1.3,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T10:00:00,34,29.7,16.8,49.04,0,0,,0,0,11.2,4.6,118,1021.4,78.4,9.9,495,1.8,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T11:00:00,36.7,31.8,15.5,41.5,0,0,,0,0,15.9,6.1,151,1021.3,78.4,9.9,522,1.9,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T12:00:00,38.7,32.3,15.1,37.76,0,0,,0,0,19.7,9.6,150,1019.8,80.9,9.9,506,1.8,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T13:00:00,41,36.4,13,31.39,0,0,,0,0,20.1,7.1,197,1019,88.1,9.9,453,1.6,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T14:00:00,41.4,36,11.9,29.62,0,0,,0,0,14.5,8.5,194,1018.6,91.4,9.9,431,1.6,4,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T15:00:00,43.4,38,14.2,30.2,0,0,,0,0,15.2,9.6,147,1016.7,94,9.9,318,1.1,3,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T16:00:00,43.9,38.3,19.1,36.65,0,0,,0,0,18,10.5,113,1015,88.1,9.9,415,1.5,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T17:00:00,42.7,36.6,23.9,47.07,0,0,,0,0,17.7,10.8,89,1014.6,88.1,9.9,205,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T18:00:00,42.6,36.1,24.1,47.6,0,0,,0,0,14.8,12.1,115,1014.6,80.9,9.9,108,0.4,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T19:00:00,40.9,33.9,25,52.91,0,0,,0,0,13.2,12.1,87,1013.9,74.1,9.9,49,0.2,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-02T20:00:00,38.6,32.4,27,62.68,0,0,,0,0,14.8,9,81,1014.2,100,9.9,0.8,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-02T21:00:00,38.5,31.8,28.6,67.29,0,0,,0,0,15.4,9.9,81,1013.4,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-02T22:00:00,40.1,35,29.7,66.31,0,0,,0,0,15,7.4,92,1012.6,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-02T23:00:00,40.9,35.9,30.2,65.34,0,0,,0,0,15,7.7,108,1012.2,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-03T00:00:00,41.1,36.2,31.2,67.46,0,0,,0,0,15,7.6,94,1011.7,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-03T01:00:00,41.3,36.4,31.1,66.93,0,0,,0,0,14.5,7.4,89,1011,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-03T02:00:00,40.5,35.3,31.7,70.74,0,0,,0,0,13,7.7,78,1009.8,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-03T03:00:00,40.5,35.4,32.9,74.08,0,0,,0,0,13.4,7.5,87,1008.7,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-03T04:00:00,40.5,36.5,34,77.46,0,0,,0,0,12.8,5.8,105,1008.8,100,7.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-03T05:00:00,40.5,35.5,36.3,85.03,0,0,,0,0,14.5,7.5,74,1007.8,100,5.5,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-03T06:00:00,40.2,34,38.2,92.5,0,0,,0,0,16.1,9.8,76,1007.1,100,2.7,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-03T07:00:00,40.2,35,38.3,92.97,0,0,,0,0,16.6,7.7,80,1007.7,100,2.3,5,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T08:00:00,40.2,33.9,38,92.01,0,0,,0,0,17,9.9,74,1007.2,100,2.6,11,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T09:00:00,39.4,31.5,37.3,92.12,0,0,,0,0,20.8,13.8,69,1006.2,100,2.6,27,0.1,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T10:00:00,39.1,31.6,37.9,95.42,0,0,,0,0,19.7,12.3,58,1005.5,100,2.5,50,0.2,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T11:00:00,39.4,31.5,38,94.79,0.001,100,rain,0,0,17.2,13.6,68,1004.5,100,1.9,62,0.2,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T12:00:00,39.4,32.2,38,94.79,0.017,100,rain,0,0,21.9,11.7,65,1004,100,1.2,63,0.2,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T13:00:00,39.2,31.5,38,95.55,0.034,100,rain,0,0,25.3,13.1,52,1002.5,100,1.7,82,0.3,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T14:00:00,39.4,31.3,38,94.79,0.004,100,rain,0,0,18.3,14.3,57,1001,100,1.6,98,0.4,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T15:00:00,39.2,31.1,38,95.55,0.011,100,rain,0,0,19.7,14.1,40,999.8,100,1.5,60,0.2,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T16:00:00,38.6,31.5,37.3,95.01,0.037,100,rain,0,0,24.2,11,10,1000.1,100,1.5,48,0.2,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T17:00:00,38.5,30,37.1,94.65,0.014,100,rain,0,0,21.9,14.8,19,999.5,100,4.4,46,0.2,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T18:00:00,37.7,28.9,36.2,94.15,0.001,100,rain,0,0,24.6,14.9,13,999.7,100,2.7,25,0.1,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T19:00:00,36.7,28.5,35.4,94.97,0,0,,0,0,21.4,12.5,1,1000.9,100,1.8,10,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-03T20:00:00,36.7,29.5,35.4,94.97,0,0,,0,0.08,24.6,10.3,331,1002.6,100,2.5,0.4,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-03T21:00:00,36,28.7,34.8,95.63,0.003,100,rain,0,0.12,23.3,9.9,308,1003.6,100,2.1,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-03T22:00:00,35.6,27.1,34.5,95.58,0,0,,0,0.12,20.6,12.6,290,1004.2,100,5,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-03T23:00:00,35.6,26.3,34.1,94.17,0.001,100,rain,0,0.12,21,14.9,283,1004.4,100,6.6,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-04T00:00:00,34.8,25.3,32.6,91.6,0,0,,0,0.12,23,14.7,283,1004.6,100,4.6,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-04T01:00:00,34.7,25,31.7,88.75,0,0,,0,0.12,23.4,15.1,290,1005.3,100,5,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-04T02:00:00,33.6,21.8,29.7,85.46,0,0,"rain,snow",0.04,0.12,29.7,21.1,297,1006,100,4.8,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-04T03:00:00,30.2,17.5,25.7,83.17,0,0,"rain,snow",0.04,0.12,35.3,20.4,323,1008,100,1.2,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-04T04:00:00,28.3,14.7,23.8,82.83,0.003,100,snow,0.04,0.16,32.3,21.4,308,1009.9,100,2.7,0,0,0,,"Snow, Overcast",snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-04T05:00:00,27.7,15.8,20.9,75.3,0,0,snow,0.08,0.43,31.6,15.8,310,1012,92.8,6.4,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-04T06:00:00,27.7,15.2,20.7,74.65,0,0,,0,0.43,27.3,17.4,303,1013.5,90.3,9.1,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-04T07:00:00,27,12.5,19.7,73.81,0,0,,0,0.39,31.7,22.9,302,1015.4,100,9.9,17,0.1,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T08:00:00,27,13,18.6,70.42,0,0,,0,0.35,30.3,21.1,310,1016.7,91.5,9.9,84,0.3,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T09:00:00,28.6,15.7,17.6,63.2,0,0,,0,0.31,33.3,19.3,311,1017.5,84.4,9.9,267,1,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T10:00:00,29.8,16.7,17.1,58.56,0,0,,0,0.24,34.1,21.7,312,1018.8,78.4,9.9,571,2.1,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T11:00:00,32.4,22,17.6,54.19,0,0,,0,0.2,32.2,15,321,1019.8,89,9.9,764,2.8,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T12:00:00,32.9,22.2,18.4,54.6,0,0,,0,0.2,29.8,16.6,305,1020.8,90.3,9.9,553,2,6,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T13:00:00,33.9,23.6,18.6,53.1,0,0,,0,0.2,24.2,16,299,1021.3,92.8,9.9,519,1.9,5,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T14:00:00,34.1,23.8,21.1,58.75,0,0,,0,0.2,24.2,16.2,294,1021.7,90.3,9.9,410,1.5,4,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T15:00:00,34.1,23.7,19.6,55.15,0,0,,0,0.2,25,16.7,277,1022.4,91.5,9.9,399,1.4,4,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T16:00:00,33.9,22.8,20,56.54,0,0,,0,0.2,28.1,18.6,277,1022.5,90.3,9.9,331,1.2,3,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T17:00:00,34,24.2,19,53.81,0,0,,0,0.12,24,14.9,269,1022.7,89,9.9,188,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T18:00:00,33.9,23.4,17.9,51.49,0,0,,0,0.12,23,16.7,276,1023.1,84.4,9.9,141,0.5,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T19:00:00,33.3,23.7,17.6,52.25,0,0,,0,0.08,21.9,13.7,266,1023.1,89,9.9,49,0.2,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-04T20:00:00,32.9,24.1,17.8,53.22,0,0,,0,0.04,20.8,11.6,270,1023.4,37.3,9.9,7,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,72530094846,D6362,74466504838"
"chicago, il",2018-04-04T21:00:00,31.7,23.3,16,51.88,0,0,,0,0.04,16.6,10,271,1023.6,6.4,9.9,0,0,0,,Clear,clear-night,"72534014819,72530094846,74466504838"
"chicago, il",2018-04-04T22:00:00,30.3,22.8,16,54.75,0,0,,0,0.04,16.6,8,268,1023.8,29.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-04T23:00:00,29.7,21.8,15.8,55.57,0,0,,0,0.04,18.3,8.4,278,1024.2,35.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-05T00:00:00,29.4,21.4,15.8,56.28,0,0,,0,0.04,18.3,8.4,281,1024.5,80.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-05T01:00:00,28.7,21.6,15.6,57.56,0,0,,0,0.04,17.9,7,286,1024.7,89,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-05T02:00:00,28.3,18.9,13.4,53.06,0,0,,0,0.04,19.7,10.5,301,1024.5,78.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-05T03:00:00,27.5,18.9,13.3,54.58,0,0,,0,0.04,14.5,8.8,307,1024.5,88.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-05T04:00:00,26.6,18.8,11.4,52.18,0,0,,0,0.04,12.5,7.4,313,1024.5,88.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-05T05:00:00,25.1,18.7,12,57.18,0,0,,0,0,10.7,5.3,284,1024.8,44,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-05T06:00:00,24.2,19.7,12,59.36,0,0,,0,0,9.2,3.5,287,1024.9,24.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-05T07:00:00,25.1,19.8,13,59.58,0,0,,0,0,8.1,4.2,265,1025,40,9.9,23,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-05T08:00:00,26.6,22.1,13,55.81,0,0,,0,0,10.3,3.8,264,1025,38.2,9.9,157,0.6,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-05T09:00:00,29.7,23.7,11.9,46.99,0,0,,0,0,12.3,5.8,211,1025.1,24.2,9.9,329,1.2,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-05T10:00:00,32.8,29,10.8,39.57,0,0,,0,0,13.9,4,199,1024.7,69.5,9.9,643,2.3,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-05T11:00:00,35.6,33.1,10.7,35,0,0,,0,0,13.9,3.3,241,1024.1,78.4,9.9,606,2.2,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-05T12:00:00,38.7,32.4,15.3,38.01,0,0,,0,0,13.2,9.3,226,1023.4,78.4,9.9,681,2.5,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-05T13:00:00,41,34.9,15.9,35.69,0,0,,0,0,16.1,9.9,219,1022.3,84.2,9.9,659,2.4,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-05T14:00:00,41.6,35.5,18.6,39.22,0,0,,0,0,15.7,10.4,210,1021.4,98.7,9.9,554,2,6,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-05T15:00:00,41.2,34.7,20.8,43.74,0,0,,0,0,19.3,11.1,218,1020.7,100,9.9,398,1.4,4,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-05T16:00:00,38.3,30.8,26.5,62.04,0,0,,0,0,16.8,12,207,1020.1,100,9.1,298,1.1,3,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
